ID,NAME,SEASON,AGE,TEAM,POS,G,GS,MIN,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,EFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
16,Alvan Adams,1985-86,31,PHO,C,78,45,25.7,4.4,8.7,.502,0.0,0.0,.000,4.4,8.7,.504,.502,2.0,2.6,.783,1.9,4.2,6.1,4.2,1.3,0.6,2.6,3.5,10.8
16,Alvan Adams,1986-87,32,PHO,C,68,40,24.9,4.6,9.1,.503,0.0,0.0,.000,4.6,9.1,.504,.503,2.0,2.5,.788,1.3,3.6,5.0,3.3,0.9,0.5,2.0,3.0,11.1
16,Alvan Adams,1987-88,33,PHO,C,82,25,20.1,3.1,6.2,.496,0.0,0.0,.500,3.0,6.1,.496,.497,1.3,1.6,.844,1.4,3.0,4.5,2.2,1.0,0.5,1.7,3.0,7.5
17,Don Adams,1970-71,23,SDR,SF,82,,29.0,4.8,11.7,.409,,,,4.8,11.7,.409,.409,1.9,2.6,.731,,,7.1,2.1,,,,4.2,11.4
17,Don Adams,1971-72,24,TOT,SF,73,,28.4,4.3,10.9,.392,,,,4.3,10.9,.392,.392,2.8,3.8,.745,,,6.9,1.9,,,,3.6,11.4
17,Don Adams,1971-72,24,HOU,SF,3,,13.7,2.0,6.3,.316,,,,2.0,6.3,.316,.316,0.3,0.7,.500,,,2.7,1.0,,,,2.3,4.3
17,Don Adams,1971-72,24,ATL,SF,70,,29.0,4.4,11.1,.394,,,,4.4,11.1,.394,.394,2.9,3.9,.747,,,7.1,2.0,,,,3.7,11.7
17,Don Adams,1972-73,25,TOT,SF,74,,25.3,3.6,9.2,.391,,,,3.6,9.2,.391,.391,2.0,2.5,.788,,,6.0,1.6,,,,3.1,9.1
17,Don Adams,1972-73,25,ATL,SF,4,,19.0,2.0,9.5,.211,,,,2.0,9.5,.211,.211,1.8,2.0,.875,,,5.5,1.3,,,,2.8,5.8
17,Don Adams,1972-73,25,DET,SF,70,,25.7,3.7,9.1,.402,,,,3.7,9.1,.402,.402,2.0,2.5,.784,,,6.0,1.6,,,,3.1,9.3
17,Don Adams,1973-74,26,DET,SF,74,,31.1,4.1,10.0,.408,,,,4.1,10.0,.408,.408,2.1,2.7,.761,1.8,4.3,6.1,1.9,1.5,0.2,,3.3,10.3
17,Don Adams,1974-75,27,TOT,SF,67,,25.6,2.5,6.2,.409,0.0,0.0,.000,2.5,6.1,.410,.409,0.9,1.5,.620,1.3,3.4,4.7,1.9,1.2,0.3,0.4,3.2,6.0
17,Don Adams,1974-75,27,DET,SF,51,,27.0,2.5,6.2,.403,,,,2.5,6.2,.403,.403,0.9,1.5,.577,1.2,3.5,4.8,1.5,1.4,0.4,,3.5,5.9
17,Don Adams,1974-75,27,SSL,SF,16,,21.4,2.6,6.1,.429,0.0,0.1,.000,2.6,6.1,.433,.429,1.1,1.4,.773,1.3,2.9,4.3,3.4,0.8,0.1,1.7,2.4,6.3
17,Don Adams,1975-76,28,TOT,SF,76,,18.8,2.2,5.5,.394,0.0,0.0,.000,2.2,5.5,.396,.394,1.4,1.8,.736,1.1,2.4,3.4,2.1,0.9,0.2,0.7,2.7,5.7
17,Don Adams,1975-76,28,SSL,SF,20,,36.3,5.0,12.6,.394,0.0,0.1,.000,5.0,12.5,.398,.394,3.2,4.2,.759,2.2,3.6,5.8,4.4,1.9,0.4,2.6,4.0,13.1
17,Don Adams,1975-76,28,BUF,SF,56,,12.6,1.2,3.0,.394,,,,1.2,3.0,.394,.394,0.7,1.0,.702,0.7,1.9,2.6,1.3,0.5,0.1,,2.3,3.1
17,Don Adams,1976-77,29,BUF,SF,77,,22.2,2.8,6.8,.411,,,,2.8,6.8,.411,.411,1.7,2.2,.746,1.7,3.1,4.8,1.9,1.0,0.2,,2.6,7.3
18,George Adams,1972-73,23,SDA,SF,60,,14.4,2.6,5.2,.490,0.0,0.1,.286,2.5,5.1,.495,.494,1.1,1.4,.783,1.3,2.2,3.4,1.1,,,1.1,1.6,6.2
18,George Adams,1973-74,24,SDA,SF,80,,17.9,3.2,6.3,.500,0.0,0.1,.143,3.2,6.2,.505,.501,1.0,1.3,.757,1.6,2.7,4.3,1.6,0.6,0.3,1.5,1.4,7.3
18,George Adams,1974-75,25,SDA,SF,75,,21.4,4.1,8.3,.498,0.0,0.0,.333,4.1,8.3,.499,.499,1.0,1.1,.849,1.5,2.8,4.4,1.7,0.6,0.5,1.4,2.2,9.3
19,Hassan Adams,2006-07,22,NJN,SG,61,8,8.1,1.2,2.2,.556,0.0,0.0,.000,1.2,2.2,.560,.556,0.4,0.6,.667,0.6,0.7,1.3,0.2,0.3,0.1,0.4,0.8,2.9
19,Hassan Adams,2008-09,24,TOR,SG,12,0,4.3,0.3,1.1,.308,0.0,0.0,,0.3,1.1,.308,.308,0.3,0.5,.500,0.1,0.5,0.6,0.1,0.1,0.1,0.3,0.3,0.9
20,Jordan Adams,2014-15,20,MEM,SG,30,0,8.3,1.2,2.9,.407,0.3,0.8,.400,0.8,2.0,.410,.465,0.5,0.8,.609,0.3,0.6,0.9,0.5,0.5,0.2,0.5,0.8,3.1
20,Jordan Adams,2015-16,21,MEM,SG,2,0,7.5,1.0,3.0,.333,0.0,0.5,.000,1.0,2.5,.400,.333,1.5,2.5,.600,0.0,1.0,1.0,1.5,1.5,0.0,1.0,1.0,3.5
21,Michael Adams,1985-86,23,SAC,PG,18,0,7.7,0.9,2.4,.364,0.0,0.2,.000,0.9,2.3,.390,.364,0.4,0.7,.667,0.1,0.2,0.3,1.2,0.5,0.1,0.6,0.5,2.2
21,Michael Adams,1986-87,24,WSB,PG,63,0,20.7,2.5,6.2,.407,0.4,1.6,.275,2.1,4.6,.454,.443,1.7,2.0,.847,0.6,1.3,2.0,3.9,1.3,0.1,1.3,1.4,7.2
21,Michael Adams,1987-88,25,DEN,PG,82,75,33.9,5.1,11.3,.449,1.7,4.6,.367,3.4,6.7,.505,.524,2.0,2.4,.834,0.5,2.2,2.7,6.1,2.0,0.2,1.8,1.7,13.9
21,Michael Adams,1988-89,26,DEN,PG,77,77,36.2,6.1,14.1,.433,2.2,6.1,.356,3.9,8.0,.490,.509,4.2,5.1,.819,0.9,2.8,3.7,6.4,2.2,0.1,2.3,1.9,18.5
21,Michael Adams,1989-90,27,DEN,PG,79,74,34.1,5.0,12.5,.402,2.0,5.5,.366,3.0,7.1,.431,.482,3.4,4.0,.850,0.6,2.2,2.8,6.3,1.5,0.0,1.8,1.7,15.5
21,Michael Adams,1990-91,28,DEN,PG,66,66,35.5,8.5,21.5,.394,2.5,8.5,.296,6.0,13.0,.459,.453,7.0,8.0,.879,0.9,3.0,3.9,10.5,2.2,0.1,3.6,2.5,26.5
21,Michael Adams,1991-92,29,WSB,PG,78,78,35.8,6.2,15.8,.393,1.6,4.9,.324,4.6,10.9,.425,.444,4.0,4.6,.869,0.7,3.2,4.0,7.6,1.9,0.1,2.7,2.1,18.1
21,Michael Adams,1992-93,30,WSB,PG,70,70,35.7,5.2,11.9,.439,1.0,3.0,.321,4.2,8.8,.480,.480,3.4,4.0,.856,0.7,2.7,3.4,7.5,1.4,0.1,2.5,2.1,14.8
21,Michael Adams,1993-94,31,WSB,PG,70,67,33.4,4.1,10.0,.408,0.8,2.7,.288,3.3,7.2,.454,.448,3.2,3.9,.830,0.5,2.1,2.6,6.9,1.4,0.1,2.4,2.0,12.1
21,Michael Adams,1994-95,32,CHH,PG,29,0,15.3,2.3,5.1,.453,1.0,2.8,.358,1.3,2.3,.567,.551,0.9,1.0,.833,0.2,0.8,1.0,3.3,0.8,0.0,0.9,1.4,6.5
21,Michael Adams,1995-96,33,CHH,PG,21,3,15.7,1.8,4.0,.446,0.7,2.0,.341,1.1,2.0,.548,.530,1.2,1.7,.743,0.2,0.8,1.0,3.2,1.0,0.2,1.2,1.2,5.4
22,Steven Adams,2013-14,20,OKC,C,81,20,14.8,1.1,2.3,.503,0.0,0.0,,1.1,2.3,.503,.503,1.0,1.7,.581,1.8,2.3,4.1,0.5,0.5,0.7,0.9,2.5,3.3
22,Steven Adams,2014-15,21,OKC,C,70,67,25.3,3.1,5.7,.544,0.0,0.0,.000,3.1,5.7,.547,.544,1.5,2.9,.502,2.8,4.6,7.5,0.9,0.5,1.2,1.4,3.2,7.7
22,Steven Adams,2015-16,22,OKC,C,80,80,25.2,3.3,5.3,.613,0.0,0.0,,3.3,5.3,.613,.613,1.4,2.5,.582,2.7,3.9,6.7,0.8,0.5,1.1,1.1,2.8,8.0
22,Steven Adams,2016-17,23,OKC,C,80,80,29.9,4.7,8.2,.571,0.0,0.0,.000,4.7,8.2,.572,.571,2.0,3.2,.611,3.5,4.2,7.7,1.1,1.1,1.0,1.8,2.4,11.3
22,Steven Adams,2017-18,24,OKC,C,76,76,32.7,5.9,9.4,.629,0.0,0.0,.000,5.9,9.3,.631,.629,2.1,3.8,.557,5.1,4.0,9.0,1.2,1.2,1.0,1.7,2.8,13.9
23,Rafael Addison,1986-87,22,PHO,SF,62,12,11.5,2.4,5.3,.441,0.3,0.8,.320,2.1,4.5,.463,.465,0.8,1.0,.797,0.7,1.0,1.7,0.7,0.4,0.1,0.9,1.2,5.8
23,Rafael Addison,1991-92,27,NJN,SF,76,8,15.5,2.5,5.7,.433,0.2,0.6,.286,2.3,5.0,.452,.449,0.7,1.0,.737,0.9,1.3,2.2,0.9,0.4,0.4,0.6,1.4,5.8
23,Rafael Addison,1992-93,28,NJN,SF,68,15,17.1,2.7,6.0,.443,0.1,0.5,.206,2.6,5.5,.464,.451,0.8,1.0,.814,0.7,1.3,1.9,0.8,0.3,0.2,0.9,1.8,6.3
23,Rafael Addison,1994-95,30,DET,SF,79,16,22.5,3.5,7.4,.476,0.3,1.1,.289,3.2,6.4,.507,.497,0.9,1.3,.747,0.8,2.2,3.1,1.4,0.7,0.3,1.0,3.0,8.3
23,Rafael Addison,1995-96,31,CHH,SF,53,0,9.7,1.5,3.1,.467,0.0,0.2,.000,1.5,2.9,.494,.467,0.3,0.4,.773,0.5,1.2,1.7,0.6,0.2,0.2,0.5,1.4,3.2
23,Rafael Addison,1996-97,32,CHH,SF,41,3,8.7,1.2,3.0,.402,0.2,0.5,.400,1.0,2.5,.402,.434,0.5,0.7,.786,0.5,0.6,1.1,0.8,0.2,0.1,0.4,1.3,3.1
24,Bam Adebayo,2017-18,20,MIA,C,69,19,19.8,2.5,4.9,.512,0.0,0.1,.000,2.5,4.8,.523,.512,1.9,2.6,.721,1.7,3.8,5.5,1.5,0.5,0.6,1.0,2.0,6.9
25,Rick Adelman,1968-69,22,SDR,PG,77,,18.8,2.3,5.8,.394, , , , , , , ,1.7,2.6,.642,,,2.8,3.1,,, ,2.1,6.3
25,Rick Adelman,1969-70,23,SDR,PG,35,,20.5,2.7,7.1,.389, , , , , , , ,1.9,2.6,.747,,,2.3,3.2,,, ,2.6,7.4
25,Rick Adelman,1970-71,24,POR,PG,81,,28.4,4.7,11.0,.422, , , , , , , ,3.3,4.6,.724,,,3.5,4.7,,, ,2.6,12.6
25,Rick Adelman,1971-72,25,POR,PG,80,,30.6,4.1,9.4,.437, , , , , , , ,1.9,2.5,.751,,,2.9,5.2,,, ,2.6,10.1
25,Rick Adelman,1972-73,26,POR,PG,76,,24.0,2.8,6.9,.408, , , , , , , ,1.0,1.3,.716,,,2.1,3.9,,, ,2.0,6.6
25,Rick Adelman,1973-74,27,CHI,PG,55,,11.2,1.2,3.1,.376, , , , , , , ,1.0,1.4,.711,0.3,1.0,1.3,1.0,0.7,0.0, ,1.1,3.3
25,Rick Adelman,1974-75,28,TOT,PG,58,,18.5,2.1,5.0,.423, , , , , , , ,1.3,1.8,.709,0.4,1.2,1.6,1.9,1.2,0.1, ,1.7,5.5
25,Rick Adelman,1974-75,28,CHI,PG,12,,28.3,3.6,8.7,.413, , , , , , , ,2.3,3.3,.718,0.5,1.7,2.2,2.9,1.3,0.1, ,2.6,9.5
25,Rick Adelman,1974-75,28,NOJ,PG,28,,21.9,2.4,5.7,.421, , , , , , , ,1.5,2.1,.695,0.5,1.5,2.0,2.5,1.7,0.2, ,2.1,6.3
25,Rick Adelman,1974-75,28,KCO,PG,18,,6.7,0.7,1.6,.464, , , , , , , ,0.2,0.3,.800,0.3,0.4,0.8,0.4,0.4,0.1, ,0.7,1.7
26,Jeff Adrien,2010-11,24,GSW,PF,23,0,8.5,1.0,2.3,.426,0.0,0.0,,1.0,2.3,.426,.426,0.5,0.8,.579,1.0,1.5,2.5,0.4,0.2,0.2,0.4,1.2,2.5
26,Jeff Adrien,2011-12,25,HOU,PF,8,0,7.9,0.9,2.0,.438,0.0,0.0,,0.9,2.0,.438,.438,0.9,1.5,.583,0.6,2.1,2.8,0.1,0.0,0.3,0.3,1.6,2.6
26,Jeff Adrien,2012-13,26,CHA,PF,52,5,13.7,1.4,3.2,.429,0.0,0.0,.000,1.4,3.2,.434,.429,1.3,1.9,.650,1.3,2.5,3.8,0.7,0.3,0.5,0.6,1.5,4.0
26,Jeff Adrien,2013-14,27,TOT,PF,53,12,18.1,2.7,5.2,.520,0.0,0.0,,2.7,5.2,.520,.520,1.4,2.2,.639,1.9,3.8,5.8,0.7,0.5,0.7,0.7,2.0,6.8
26,Jeff Adrien,2013-14,27,CHA,PF,25,0,10.2,0.9,1.6,.550,0.0,0.0,,0.9,1.6,.550,.550,0.5,1.0,.520,1.3,2.2,3.5,0.3,0.3,0.6,0.3,1.4,2.3
26,Jeff Adrien,2013-14,27,MIL,PF,28,12,25.2,4.3,8.4,.515,0.0,0.0,,4.3,8.4,.515,.515,2.3,3.4,.670,2.5,5.3,7.8,1.1,0.6,0.8,1.1,2.6,10.9
26,Jeff Adrien,2014-15,28,MIN,PF,17,0,12.6,1.1,2.6,.432,0.0,0.0,,1.1,2.6,.432,.432,1.3,2.2,.579,1.4,3.2,4.5,0.9,0.2,0.5,0.5,1.8,3.5
27,Arron Afflalo,2007-08,22,DET,SG,75,9,12.9,1.3,3.2,.411,0.1,0.6,.208,1.2,2.6,.461,.432,0.9,1.2,.782,0.5,1.3,1.8,0.7,0.4,0.1,0.5,1.1,3.7
27,Arron Afflalo,2008-09,23,DET,SG,74,8,16.7,1.8,4.1,.437,0.6,1.4,.402,1.2,2.6,.456,.508,0.8,1.0,.817,0.4,1.4,1.8,0.6,0.4,0.2,0.6,1.9,4.9
27,Arron Afflalo,2009-10,24,DEN,SG,82,75,27.1,3.3,7.1,.465,1.3,3.0,.434,2.0,4.1,.488,.557,0.9,1.2,.735,0.7,2.4,3.1,1.7,0.6,0.4,0.9,2.7,8.8
27,Arron Afflalo,2010-11,25,DEN,SG,69,69,33.7,4.5,9.1,.498,1.5,3.6,.423,3.0,5.5,.546,.581,2.0,2.4,.847,0.7,3.0,3.6,2.4,0.5,0.4,1.0,2.2,12.6
27,Arron Afflalo,2011-12,26,DEN,SG,62,62,33.6,5.3,11.3,.471,1.4,3.6,.398,3.9,7.7,.504,.534,3.2,4.0,.798,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2,15.2
27,Arron Afflalo,2012-13,27,ORL,SF,64,64,36.0,6.2,14.1,.439,1.1,3.8,.300,5.1,10.4,.489,.478,3.0,3.5,.857,0.5,3.3,3.7,3.2,0.6,0.2,2.2,2.1,16.5
27,Arron Afflalo,2013-14,28,ORL,SG,73,73,35.0,6.4,13.8,.459,1.8,4.1,.427,4.6,9.7,.473,.522,3.8,4.6,.815,0.4,3.2,3.6,3.4,0.5,0.0,2.0,1.9,18.2
27,Arron Afflalo,2014-15,29,TOT,SG,78,72,32.1,4.8,11.3,.424,1.5,4.3,.354,3.3,7.1,.466,.491,2.1,2.5,.843,0.3,2.8,3.2,1.7,0.5,0.1,1.5,2.1,13.3
27,Arron Afflalo,2014-15,29,DEN,SG,53,53,33.0,5.3,12.4,.428,1.5,4.6,.337,3.8,7.8,.481,.490,2.4,2.8,.841,0.4,3.0,3.4,1.9,0.6,0.1,1.6,2.0,14.5
27,Arron Afflalo,2014-15,29,POR,SG,25,19,30.1,3.8,9.1,.414,1.4,3.6,.400,2.3,5.5,.423,.493,1.6,1.9,.851,0.2,2.4,2.7,1.1,0.4,0.1,1.3,2.4,10.6
27,Arron Afflalo,2015-16,30,NYK,SG,71,57,33.4,5.0,11.3,.443,1.3,3.4,.382,3.7,7.9,.469,.500,1.5,1.8,.840,0.3,3.4,3.7,2.0,0.4,0.1,1.2,2.0,12.8
27,Arron Afflalo,2016-17,31,SAC,SG,61,45,25.9,3.0,6.9,.440,1.0,2.5,.411,2.0,4.4,.457,.514,1.4,1.5,.892,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,8.4
27,Arron Afflalo,2017-18,32,ORL,SG,53,3,12.9,1.2,3.1,.401,0.5,1.3,.386,0.7,1.7,.413,.485,0.4,0.5,.846,0.1,1.2,1.2,0.6,0.1,0.2,0.4,1.1,3.4
28,Maurice Ager,2006-07,22,DAL,SG,32,1,6.7,0.7,2.2,.314,0.2,0.5,.333,0.5,1.7,.309,.350,0.6,1.0,.606,0.0,0.6,0.7,0.2,0.1,0.1,0.5,0.8,2.2
28,Maurice Ager,2007-08,23,TOT,SG,26,3,6.3,0.8,2.5,.323,0.1,0.7,.158,0.7,1.8,.391,.346,0.2,0.5,.500,0.2,0.3,0.5,0.3,0.0,0.0,0.2,0.7,2.0
28,Maurice Ager,2007-08,23,DAL,SG,12,3,6.4,0.4,2.3,.185,0.0,0.7,.000,0.4,1.6,.263,.185,0.4,0.5,.833,0.1,0.3,0.3,0.3,0.0,0.1,0.3,0.9,1.3
28,Maurice Ager,2007-08,23,NJN,SG,14,0,6.3,1.1,2.7,.421,0.2,0.8,.273,0.9,1.9,.481,.461,0.1,0.4,.167,0.2,0.4,0.6,0.3,0.0,0.0,0.2,0.4,2.6
28,Maurice Ager,2008-09,24,NJN,SG,20,0,4.9,0.8,2.2,.349,0.0,0.3,.000,0.8,1.9,.405,.349,0.2,0.4,.500,0.2,0.4,0.5,0.2,0.1,0.1,0.2,0.9,1.7
28,Maurice Ager,2010-11,26,MIN,SG,4,0,7.3,1.5,2.8,.545,0.8,1.0,.750,0.8,1.8,.429,.682,0.0,0.0,,0.0,0.5,0.5,0.3,0.3,0.0,1.0,1.0,3.8
29,Mark Aguirre,1981-82,22,DAL,SF,51,20,28.8,7.5,16.1,.465,0.5,1.4,.352,7.0,14.7,.475,.480,3.3,4.8,.680,1.7,3.1,4.9,3.2,0.7,0.4,2.6,3.0,18.7
29,Mark Aguirre,1982-83,23,DAL,SF,81,75,34.4,9.5,19.6,.483,0.2,0.9,.211,9.3,18.7,.496,.488,5.3,7.3,.728,2.4,3.9,6.3,4.1,1.0,0.3,3.2,3.0,24.4
29,Mark Aguirre,1983-84,24,DAL,SF,79,79,36.7,11.7,22.3,.524,0.2,0.7,.268,11.5,21.6,.532,.528,5.9,7.9,.749,2.0,3.9,5.9,4.5,1.0,0.3,3.6,3.1,29.5
29,Mark Aguirre,1984-85,25,DAL,SF,80,79,33.7,9.9,19.6,.506,0.3,1.1,.318,9.6,18.6,.517,.515,5.5,7.3,.759,2.4,3.6,6.0,3.1,0.8,0.3,3.2,3.1,25.7
29,Mark Aguirre,1985-86,26,DAL,SF,74,73,33.8,9.0,17.9,.503,0.2,0.8,.286,8.8,17.2,.513,.509,4.3,6.1,.705,2.4,3.6,6.0,4.6,0.8,0.2,3.4,3.1,22.6
29,Mark Aguirre,1986-87,27,DAL,SF,80,80,33.3,9.8,19.9,.495,0.7,1.9,.353,9.2,18.0,.510,.512,5.4,7.0,.770,2.3,3.1,5.3,3.2,1.1,0.4,2.7,3.0,25.7
29,Mark Aguirre,1987-88,28,DAL,SF,77,77,33.9,9.7,20.4,.475,0.7,2.2,.302,9.0,18.2,.496,.491,5.0,6.5,.770,2.4,3.3,5.6,3.6,0.9,0.7,2.6,2.9,25.1
29,Mark Aguirre,1988-89,29,TOT,SF,80,76,32.5,7.3,15.9,.461,0.6,2.2,.293,6.7,13.7,.488,.481,3.6,4.9,.733,1.8,3.0,4.8,3.5,0.6,0.5,2.6,2.9,18.9
29,Mark Aguirre,1988-89,29,DAL,SF,44,44,34.8,8.5,18.8,.450,0.7,2.3,.293,7.8,16.6,.471,.467,4.0,5.5,.730,2.0,3.3,5.3,4.3,0.7,0.7,3.2,2.9,21.7
29,Mark Aguirre,1988-89,29,DET,SF,36,32,29.7,5.9,12.3,.483,0.6,2.1,.293,5.3,10.2,.522,.508,3.1,4.1,.738,1.6,2.6,4.2,2.5,0.4,0.2,1.9,2.8,15.5
29,Mark Aguirre,1989-90,30,DET,SF,78,40,25.7,5.6,11.5,.488,0.4,1.2,.333,5.2,10.3,.506,.505,2.5,3.3,.756,1.5,2.4,3.9,1.9,0.4,0.2,1.6,2.6,14.1
29,Mark Aguirre,1990-91,31,DET,SF,78,13,25.7,5.4,11.7,.462,0.3,1.0,.308,5.1,10.7,.477,.475,3.1,4.1,.757,1.7,3.1,4.8,1.8,0.6,0.3,1.6,2.7,14.2
29,Mark Aguirre,1991-92,32,DET,SF,75,12,21.1,4.5,10.5,.431,0.2,0.9,.211,4.3,9.5,.453,.440,2.1,3.1,.687,0.9,2.3,3.1,1.7,0.7,0.1,1.4,2.3,11.3
29,Mark Aguirre,1992-93,33,DET,SF,51,15,20.7,3.7,8.3,.443,0.6,1.6,.361,3.1,6.6,.463,.479,1.9,2.5,.767,0.8,2.1,3.0,2.1,0.3,0.1,1.3,2.0,9.9
29,Mark Aguirre,1993-94,34,LAC,SF,39,0,22.0,4.2,8.9,.468,0.9,2.4,.398,3.2,6.5,.494,.522,1.3,1.8,.694,0.7,2.3,3.0,2.7,0.5,0.2,1.8,2.5,10.6
30,Blake Ahearn,2007-08,23,MIA,PG,12,0,14.8,1.3,4.8,.263,0.8,2.8,.294,0.4,1.9,.217,.351,2.5,2.6,.968,0.1,1.5,1.6,1.6,0.5,0.0,1.3,1.7,5.8
30,Blake Ahearn,2008-09,24,SAS,PG,3,0,6.3,0.7,2.0,.333,0.7,1.3,.500,0.0,0.7,.000,.500,0.7,0.7,1.000,0.0,0.3,0.3,0.7,0.3,0.0,0.3,1.0,2.7
30,Blake Ahearn,2011-12,27,UTA,PG,4,0,7.5,1.0,3.5,.286,0.5,2.3,.222,0.5,1.3,.400,.357,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,1.3,1.0,2.5
31,Danny Ainge,1981-82,22,BOS,SG,53,1,10.6,1.5,4.2,.357,0.1,0.3,.294,1.4,3.8,.363,.369,1.1,1.2,.862,0.5,0.6,1.1,1.6,0.7,0.1,1.0,1.6,4.1
31,Danny Ainge,1982-83,23,BOS,SG,80,76,25.6,4.5,9.0,.496,0.1,0.4,.172,4.4,8.6,.509,.499,0.9,1.2,.742,1.0,1.6,2.7,3.1,1.4,0.1,1.2,3.2,9.9
31,Danny Ainge,1983-84,24,BOS,SG,71,3,16.3,2.3,5.1,.460,0.1,0.3,.273,2.3,4.8,.472,.468,0.6,0.8,.821,0.4,1.2,1.6,2.3,0.6,0.1,1.0,2.0,5.4
31,Danny Ainge,1984-85,25,BOS,SG,75,73,34.2,5.6,10.6,.529,0.2,0.7,.268,5.4,9.8,.549,.539,1.6,1.8,.868,1.0,2.6,3.6,5.3,1.6,0.1,2.0,3.0,12.9
31,Danny Ainge,1985-86,26,BOS,SG,80,78,30.1,4.4,8.8,.504,0.3,0.9,.356,4.1,7.9,.521,.522,1.5,1.7,.904,0.6,2.4,2.9,5.1,1.2,0.1,1.6,2.6,10.7
31,Danny Ainge,1986-87,27,BOS,SG,71,66,35.2,5.8,11.9,.486,1.2,2.7,.443,4.6,9.2,.498,.536,2.1,2.3,.897,0.7,2.7,3.4,5.6,1.4,0.2,2.0,2.7,14.8
31,Danny Ainge,1987-88,28,BOS,SG,81,81,37.3,6.0,12.1,.491,1.8,4.4,.415,4.1,7.7,.534,.566,2.0,2.2,.878,0.7,2.3,3.1,6.2,1.4,0.2,1.9,2.5,15.7
31,Danny Ainge,1988-89,29,TOT,PG,73,54,32.6,6.6,14.4,.457,1.6,4.2,.380,5.0,10.2,.488,.512,2.8,3.3,.854,1.0,2.5,3.5,5.5,1.3,0.1,2.0,2.5,17.5
31,Danny Ainge,1988-89,29,BOS,PG,45,28,30.0,6.0,13.1,.460,1.3,3.4,.374,4.7,9.6,.491,.509,2.5,2.8,.891,0.8,2.6,3.4,4.8,1.2,0.0,1.8,2.4,15.9
31,Danny Ainge,1988-89,29,SAC,PG,28,26,36.7,7.5,16.5,.452,2.1,5.4,.387,5.4,11.1,.484,.515,3.3,4.0,.813,1.2,2.4,3.6,6.7,1.5,0.3,2.3,2.8,20.3
31,Danny Ainge,1989-90,30,SAC,PG,75,68,36.4,6.7,15.4,.438,1.4,3.9,.374,5.3,11.5,.460,.485,3.0,3.6,.831,0.9,3.4,4.3,6.0,1.5,0.2,2.5,3.2,17.9
31,Danny Ainge,1990-91,31,POR,SG,80,0,21.4,4.2,8.9,.472,1.3,3.1,.406,2.9,5.8,.508,.543,1.4,1.7,.826,0.6,2.0,2.6,3.6,0.8,0.2,1.3,2.4,11.1
31,Danny Ainge,1991-92,32,POR,SG,81,6,19.7,3.7,8.3,.442,1.0,2.8,.339,2.7,5.5,.496,.500,1.3,1.6,.824,0.5,1.3,1.8,2.5,0.9,0.2,0.9,1.8,9.7
31,Danny Ainge,1992-93,33,PHO,SG,80,0,27.0,4.2,9.1,.462,1.9,4.7,.403,2.3,4.5,.522,.564,1.5,1.8,.848,0.6,2.1,2.7,3.3,0.9,0.1,1.4,2.2,11.8
31,Danny Ainge,1993-94,34,PHO,SG,68,1,22.9,3.3,7.9,.417,1.2,3.6,.328,2.1,4.3,.491,.492,1.1,1.4,.830,0.4,1.5,1.9,2.6,0.8,0.1,1.2,2.1,8.9
31,Danny Ainge,1994-95,35,PHO,SG,74,1,18.6,2.6,5.7,.460,1.1,2.9,.364,1.6,2.8,.558,.552,1.4,1.8,.808,0.3,1.1,1.5,2.8,0.6,0.1,1.1,2.1,7.7
32,Matthew Aitch,1967-68,23,INA,PF,45,,14.2,2.2,5.5,.405,0.0,0.0,.000,2.2,5.4,.408,.405,1.2,1.7,.675,,,3.6,0.4, , ,0.8,1.5,5.6
33,Alexis Ajinca,2008-09,20,CHA,PF,31,4,5.9,0.8,2.2,.362,0.0,0.1,.000,0.8,2.2,.373,.362,0.6,0.9,.714,0.3,0.7,1.0,0.1,0.2,0.2,0.4,1.1,2.3
33,Alexis Ajinca,2009-10,21,CHA,C,6,0,5.0,0.8,1.7,.500,0.0,0.0,,0.8,1.7,.500,.500,0.0,0.2,.000,0.2,0.5,0.7,0.0,0.2,0.2,0.3,0.8,1.7
33,Alexis Ajinca,2010-11,22,TOT,C,34,2,10.0,1.7,3.9,.444,0.4,1.0,.353,1.4,2.9,.475,.489,0.4,0.5,.722,0.5,1.8,2.3,0.3,0.3,0.6,0.5,2.1,4.2
33,Alexis Ajinca,2010-11,22,DAL,C,10,2,7.5,1.2,3.2,.375,0.3,0.7,.429,0.9,2.5,.360,.422,0.2,0.3,.667,0.5,1.2,1.7,0.2,0.3,0.5,0.1,1.3,2.9
33,Alexis Ajinca,2010-11,22,TOR,C,24,0,11.0,2.0,4.2,.465,0.4,1.1,.333,1.6,3.1,.514,.510,0.5,0.6,.733,0.5,2.0,2.5,0.3,0.3,0.6,0.7,2.5,4.8
33,Alexis Ajinca,2013-14,25,NOP,C,56,30,17.0,2.4,4.4,.546,0.0,0.0,.000,2.4,4.4,.548,.546,1.0,1.2,.836,1.7,3.3,4.9,0.7,0.4,0.8,1.1,3.3,5.9
